generation,pokemon_variant,pokemon_name,sprite_type,sprite_url
1,None,Metapod,Shiny,https://projectpokemon.org/images/shiny-sprite/metapod.gif
1,None,Butterfree,Normal,https://projectpokemon.org/images/normal-sprite/butterfree.gif
1,None,Butterfree,Shiny,https://projectpokemon.org/images/shiny-sprite/butterfree.gif
1,F,Butterfree,Normal,https://projectpokemon.org/images/normal-sprite/butterfree-f.gif
1,F,Butterfree,Shiny,https://projectpokemon.org/images/shiny-sprite/butterfree-f.gif
1,None,Weedle,Normal,https://projectpokemon.org/images/normal-sprite/weedle.gif
1,None,Weedle,Shiny,https://projectpokemon.org/images/shiny-sprite/weedle.gif
1,None,Kakuna,Normal,https://projectpokemon.org/images/normal-sprite/kakuna.gif
1,None,Kakuna,Shiny,https://projectpokemon.org/images/shiny-sprite/kakuna.gif
1,None,Beedrill,Normal,https://projectpokemon.org/images/normal-sprite/beedrill.gif
1,None,Beedrill,Shiny,https://projectpokemon.org/images/shiny-sprite/beedrill.gif
1,Mega,Beedrill,Normal,https://projectpokemon.org/images/normal-sprite/beedrill-mega.gif
1,Mega,Beedrill,Shiny,https://projectpokemon.org/images/shiny-sprite/beedrill-mega.gif
1,None,Pidgey,Normal,https://projectpokemon.org/images/normal-sprite/pidgey.gif
1,None,Pidgey,Shiny,https://projectpokemon.org/images/shiny-sprite/pidgey.gif
1,None,Pidgeotto,Normal,https://projectpokemon.org/images/normal-sprite/pidgeotto.gif
1,None,Pidgeotto,Shiny,https://projectpokemon.org/images/shiny-sprite/pidgeotto.gif
1,None,Pidgeot,Normal,https://projectpokemon.org/images/normal-sprite/pidgeot.gif
1,None,Pidgeot,Shiny,https://projectpokemon.org/images/shiny-sprite/pidgeot.gif
1,None,Rattata,Normal,https://projectpokemon.org/images/normal-sprite/rattata.gif
1,None,Rattata,Shiny,https://projectpokemon.org/images/shiny-sprite/rattata.gif
1,F,Rattata,Normal,https://projectpokemon.org/images/normal-sprite/rattata-f.gif
1,F,Rattata,Shiny,https://projectpokemon.org/images/shiny-sprite/rattata-f.gif
1,Alola,Rattata,Normal,https://projectpokemon.org/images/normal-sprite/rattata-alola.gif
1,Alola,Rattata,Shiny,https://projectpokemon.org/images/shiny-sprite/rattata-alola.gif
1,None,Raticate,Normal,https://projectpokemon.org/images/normal-sprite/raticate.gif
1,None,Raticate,Shiny,https://projectpokemon.org/images/shiny-sprite/raticate.gif
1,F,Raticate,Normal,https://projectpokemon.org/images/normal-sprite/raticate-f.gif
1,F,Raticate,Shiny,https://projectpokemon.org/images/shiny-sprite/raticate-f.gif
1,Alola,Raticate,Normal,https://projectpokemon.org/images/normal-sprite/raticate-alola.gif
1,Alola,Raticate,Shiny,https://projectpokemon.org/images/shiny-sprite/raticate-alola.gif
1,Totem,Raticate,Normal,https://projectpokemon.org/images/normal-sprite/raticate-totem.gif
1,Totem,Raticate,Shiny,https://projectpokemon.org/images/shiny-sprite/raticate-totem.gif
1,None,Spearow,Normal,https://projectpokemon.org/images/normal-sprite/spearow.gif
1,None,Spearow,Shiny,https://projectpokemon.org/images/shiny-sprite/spearow.gif
1,None,Fearow,Normal,https://projectpokemon.org/images/normal-sprite/fearow.gif
1,None,Fearow,Shiny,https://projectpokemon.org/images/shiny-sprite/fearow.gif
1,None,Ekans,Normal,https://projectpokemon.org/images/normal-sprite/ekans.gif
1,None,Ekans,Shiny,https://projectpokemon.org/images/shiny-sprite/ekans.gif
1,None,Arbok,Normal,https://projectpokemon.org/images/normal-sprite/arbok.gif
1,None,Arbok,Shiny,https://projectpokemon.org/images/shiny-sprite/arbok.gif
1,None,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu.gif
1,None,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu.gif
1,F,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-f.gif
1,F,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-f.gif
1,Cosplay,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-cosplay.gif
1,Cosplay,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-cosplay.gif
1,Rockstar,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-rockstar.gif
1,Rockstar,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-rockstar.gif
1,Belle,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-belle.gif
1,Belle,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-belle.gif
1,Popstar,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-popstar.gif
1,Popstar,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-popstar.gif
1,Phd,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-phd.gif
1,Phd,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-phd.gif
1,Libre,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-libre.gif
1,Libre,Pikachu,Shiny,https://projectpokemon.org/images/shiny-sprite/pikachu-libre.gif
1,Kantocap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-kantocap.gif
1,Kantocap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-kantocap.gif
1,Hoenncap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-hoenncap.gif
1,Hoenncap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-hoenncap.gif
1,Sinnohcap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-sinnohcap.gif
1,Sinnohcap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-sinnohcap.gif
1,Unovacap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-unovacap.gif
1,Unovacap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-unovacap.gif
1,Kaloscap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-kaloscap.gif
1,Kaloscap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-kaloscap.gif
1,Alolacap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-alolacap.gif
1,Alolacap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-alolacap.gif
1,Partnercap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-partnercap.gif
1,Partnercap,Pikachu,Normal,https://projectpokemon.org/images/normal-sprite/pikachu-partnercap.gif
1,None,Raichu,Normal,https://projectpokemon.org/images/normal-sprite/raichu.gif
1,None,Raichu,Shiny,https://projectpokemon.org/images/shiny-sprite/raichu.gif
1,F,Raichu,Normal,https://projectpokemon.org/images/normal-sprite/raichu-f.gif
1,F,Raichu,Shiny,https://projectpokemon.org/images/shiny-sprite/raichu-f.gif
1,Alola,Raichu,Normal,https://projectpokemon.org/images/normal-sprite/raichu-alola.gif
1,Alola,Raichu,Shiny,https://projectpokemon.org/images/shiny-sprite/raichu-alola.gif
1,None,Sandshrew,Normal,https://projectpokemon.org/images/normal-sprite/sandshrew.gif
1,None,Sandshrew,Shiny,https://projectpokemon.org/images/shiny-sprite/sandshrew.gif
1,Alola,Sandshrew,Normal,https://projectpokemon.org/images/normal-sprite/sandshrew-alola.gif
1,Alola,Sandshrew,Shiny,https://projectpokemon.org/images/shiny-sprite/sandshrew-alola.gif
1,None,Sandslash,Normal,https://projectpokemon.org/images/normal-sprite/sandslash.gif
1,None,Sandslash,Shiny,https://projectpokemon.org/images/shiny-sprite/sandslash.gif
1,Alola,Sandslash,Normal,https://projectpokemon.org/images/normal-sprite/sandslash-alola.gif
1,Alola,Sandslash,Shiny,https://projectpokemon.org/images/shiny-sprite/sandslash-alola.gif
1,None,Nidoran_f,Normal,https://projectpokemon.org/images/normal-sprite/nidoran_f.gif
1,None,Nidoran_f,Shiny,https://projectpokemon.org/images/shiny-sprite/nidoran_f.gif
1,None,Nidorina,Normal,https://projectpokemon.org/images/normal-sprite/nidorina.gif
1,None,Nidorina,Shiny,https://projectpokemon.org/images/shiny-sprite/nidorina.gif
1,None,Nidoqueen,Normal,https://projectpokemon.org/images/normal-sprite/nidoqueen.gif
1,None,Nidoqueen,Shiny,https://projectpokemon.org/images/shiny-sprite/nidoqueen.gif
1,None,Nidoran_m,Normal,https://projectpokemon.org/images/normal-sprite/nidoran_m.gif
1,None,Nidoran_m,Shiny,https://projectpokemon.org/images/shiny-sprite/nidoran_m.gif
1,None,Nidorino,Normal,https://projectpokemon.org/images/normal-sprite/nidorino.gif
1,None,Nidorino,Shiny,https://projectpokemon.org/images/shiny-sprite/nidorino.gif
1,None,Nidoking,Normal,https://projectpokemon.org/images/normal-sprite/nidoking.gif
1,None,Nidoking,Shiny,https://projectpokemon.org/images/shiny-sprite/nidoking.gif
1,None,Clefairy,Normal,https://projectpokemon.org/images/normal-sprite/clefairy.gif
1,None,Clefairy,Shiny,https://projectpokemon.org/images/shiny-sprite/clefairy.gif
1,None,Clefable,Normal,https://projectpokemon.org/images/normal-sprite/clefable.gif
1,None,Clefable,Shiny,https://projectpokemon.org/images/shiny-sprite/clefable.gif
1,None,Vulpix,Normal,https://projectpokemon.org/images/normal-sprite/vulpix.gif
1,None,Vulpix,Shiny,https://projectpokemon.org/images/shiny-sprite/vulpix.gif
1,Alola,Vulpix,Normal,https://projectpokemon.org/images/normal-sprite/vulpix-alola.gif
1,Alola,Vulpix,Shiny,https://projectpokemon.org/images/shiny-sprite/vulpix-alola.gif
1,None,Ninetales,Normal,https://projectpokemon.org/images/normal-sprite/ninetales.gif
1,None,Ninetales,Shiny,https://projectpokemon.org/images/shiny-sprite/ninetales.gif
1,Alola,Ninetales,Normal,https://projectpokemon.org/images/normal-sprite/ninetales-alola.gif
1,Alola,Ninetales,Shiny,https://projectpokemon.org/images/shiny-sprite/ninetales-alola.gif
1,None,Jigglypuff,Normal,https://projectpokemon.org/images/normal-sprite/jigglypuff.gif
1,None,Jigglypuff,Shiny,https://projectpokemon.org/images/shiny-sprite/jigglypuff.gif
1,None,Wigglytuff,Normal,https://projectpokemon.org/images/normal-sprite/wigglytuff.gif
1,None,Wigglytuff,Shiny,https://projectpokemon.org/images/shiny-sprite/wigglytuff.gif
1,None,Zubat,Normal,https://projectpokemon.org/images/normal-sprite/zubat.gif
1,None,Zubat,Shiny,https://projectpokemon.org/images/shiny-sprite/zubat.gif
1,F,Zubat,Normal,https://projectpokemon.org/images/normal-sprite/zubat-f.gif
1,F,Zubat,Shiny,https://projectpokemon.org/images/shiny-sprite/zubat-f.gif
1,None,Golbat,Normal,https://projectpokemon.org/images/normal-sprite/golbat.gif
1,None,Golbat,Shiny,https://projectpokemon.org/images/shiny-sprite/golbat.gif
1,F,Golbat,Normal,https://projectpokemon.org/images/normal-sprite/golbat-f.gif
1,F,Golbat,Shiny,https://projectpokemon.org/images/shiny-sprite/golbat-f.gif
1,None,Oddish,Normal,https://projectpokemon.org/images/normal-sprite/oddish.gif
1,None,Oddish,Shiny,https://projectpokemon.org/images/shiny-sprite/oddish.gif
1,None,Gloom,Normal,https://projectpokemon.org/images/normal-sprite/gloom.gif
1,None,Gloom,Shiny,https://projectpokemon.org/images/shiny-sprite/gloom.gif
1,F,Gloom,Normal,https://projectpokemon.org/images/normal-sprite/gloom-f.gif
1,F,Gloom,Shiny,https://projectpokemon.org/images/shiny-sprite/gloom-f.gif
1,None,Vileplume,Normal,https://projectpokemon.org/images/normal-sprite/vileplume.gif
1,None,Vileplume,Shiny,https://projectpokemon.org/images/shiny-sprite/vileplume.gif
1,F,Vileplume,Normal,https://projectpokemon.org/images/normal-sprite/vileplume-f.gif
1,F,Vileplume,Shiny,https://projectpokemon.org/images/shiny-sprite/vileplume-f.gif
1,None,Paras,Normal,https://projectpokemon.org/images/normal-sprite/paras.gif
1,None,Paras,Shiny,https://projectpokemon.org/images/shiny-sprite/paras.gif
1,None,Parasect,Normal,https://projectpokemon.org/images/normal-sprite/parasect.gif
1,None,Parasect,Shiny,https://projectpokemon.org/images/shiny-sprite/parasect.gif
1,None,Venonat,Normal,https://projectpokemon.org/images/normal-sprite/venonat.gif
1,None,Venonat,Shiny,https://projectpokemon.org/images/shiny-sprite/venonat.gif
1,None,Venomoth,Normal,https://projectpokemon.org/images/normal-sprite/venomoth.gif
1,None,Venomoth,Shiny,https://projectpokemon.org/images/shiny-sprite/venomoth.gif
1,None,Diglett,Normal,https://projectpokemon.org/images/normal-sprite/diglett.gif
1,None,Diglett,Shiny,https://projectpokemon.org/images/shiny-sprite/diglett.gif
1,Alola,Diglett,Normal,https://projectpokemon.org/images/normal-sprite/diglett-alola.gif
1,Alola,Diglett,Shiny,https://projectpokemon.org/images/shiny-sprite/diglett-alola.gif
1,None,Dugtrio,Normal,https://projectpokemon.org/images/normal-sprite/dugtrio.gif
1,None,Dugtrio,Shiny,https://projectpokemon.org/images/shiny-sprite/dugtrio.gif
1,Alola,Dugtrio,Normal,https://projectpokemon.org/images/normal-sprite/dugtrio-alola.gif
1,Alola,Dugtrio,Shiny,https://projectpokemon.org/images/shiny-sprite/dugtrio-alola.gif
1,None,Meowth,Normal,https://projectpokemon.org/images/normal-sprite/meowth.gif
1,None,Meowth,Shiny,https://projectpokemon.org/images/shiny-sprite/meowth.gif
1,Alola,Meowth,Normal,https://projectpokemon.org/images/normal-sprite/meowth-alola.gif
1,Alola,Meowth,Shiny,https://projectpokemon.org/images/shiny-sprite/meowth-alola.gif
1,None,Persian,Normal,https://projectpokemon.org/images/normal-sprite/persian.gif
1,None,Persian,Shiny,https://projectpokemon.org/images/shiny-sprite/persian.gif
1,Alola,Persian,Normal,https://projectpokemon.org/images/normal-sprite/persian-alola.gif
1,Alola,Persian,Shiny,https://projectpokemon.org/images/shiny-sprite/persian-alola.gif
1,None,Psyduck,Normal,https://projectpokemon.org/images/normal-sprite/psyduck.gif
1,None,Psyduck,Shiny,https://projectpokemon.org/images/shiny-sprite/psyduck.gif
1,None,Golduck,Normal,https://projectpokemon.org/images/normal-sprite/golduck.gif
1,None,Golduck,Shiny,https://projectpokemon.org/images/shiny-sprite/golduck.gif
1,None,Mankey,Normal,https://projectpokemon.org/images/normal-sprite/mankey.gif
1,None,Mankey,Shiny,https://projectpokemon.org/images/shiny-sprite/mankey.gif
1,None,Primeape,Normal,https://projectpokemon.org/images/normal-sprite/primeape.gif
1,None,Primeape,Shiny,https://projectpokemon.org/images/shiny-sprite/primeape.gif
1,None,Growlithe,Normal,https://projectpokemon.org/images/normal-sprite/growlithe.gif
1,None,Growlithe,Shiny,https://projectpokemon.org/images/shiny-sprite/growlithe.gif
1,None,Arcanine,Normal,https://projectpokemon.org/images/normal-sprite/arcanine.gif
1,None,Arcanine,Shiny,https://projectpokemon.org/images/shiny-sprite/arcanine.gif
1,None,Poliwag,Normal,https://projectpokemon.org/images/normal-sprite/poliwag.gif
1,None,Poliwag,Shiny,https://projectpokemon.org/images/shiny-sprite/poliwag.gif
1,None,Poliwhirl,Normal,https://projectpokemon.org/images/normal-sprite/poliwhirl.gif
1,None,Poliwhirl,Shiny,https://projectpokemon.org/images/shiny-sprite/poliwhirl.gif
1,None,Poliwrath,Normal,https://projectpokemon.org/images/normal-sprite/poliwrath.gif
1,None,Poliwrath,Shiny,https://projectpokemon.org/images/shiny-sprite/poliwrath.gif
1,None,Abra,Normal,https://projectpokemon.org/images/normal-sprite/abra.gif
1,None,Abra,Shiny,https://projectpokemon.org/images/shiny-sprite/abra.gif
1,None,Kadabra,Normal,https://projectpokemon.org/images/normal-sprite/kadabra.gif
1,None,Kadabra,Shiny,https://projectpokemon.org/images/shiny-sprite/kadabra.gif
1,F,Kadabra,Normal,https://projectpokemon.org/images/normal-sprite/kadabra-f.gif
1,F,Kadabra,Shiny,https://projectpokemon.org/images/shiny-sprite/kadabra-f.gif
1,None,Alakazam,Normal,https://projectpokemon.org/images/normal-sprite/alakazam.gif
1,None,Alakazam,Shiny,https://projectpokemon.org/images/shiny-sprite/alakazam.gif
1,F,Alakazam,Normal,https://projectpokemon.org/images/normal-sprite/alakazam-f.gif
1,F,Alakazam,Shiny,https://projectpokemon.org/images/shiny-sprite/alakazam-f.gif
1,Mega,Alakazam,Normal,https://projectpokemon.org/images/normal-sprite/alakazam-mega.gif
1,Mega,Alakazam,Shiny,https://projectpokemon.org/images/shiny-sprite/alakazam-mega.gif
1,None,Machop,Normal,https://projectpokemon.org/images/normal-sprite/machop.gif
1,None,Machop,Shiny,https://projectpokemon.org/images/shiny-sprite/machop.gif
1,None,Machoke,Normal,https://projectpokemon.org/images/normal-sprite/machoke.gif
1,None,Machoke,Shiny,https://projectpokemon.org/images/shiny-sprite/machoke.gif
1,None,Machamp,Normal,https://projectpokemon.org/images/normal-sprite/machamp.gif
1,None,Machamp,Shiny,https://projectpokemon.org/images/shiny-sprite/machamp.gif
1,None,Bellsprout,Normal,https://projectpokemon.org/images/normal-sprite/bellsprout.gif
1,None,Bellsprout,Shiny,https://projectpokemon.org/images/shiny-sprite/bellsprout.gif
1,None,Weepinbell,Normal,https://projectpokemon.org/images/normal-sprite/weepinbell.gif
1,None,Weepinbell,Shiny,https://projectpokemon.org/images/shiny-sprite/weepinbell.gif
1,None,Victreebel,Normal,https://projectpokemon.org/images/normal-sprite/victreebel.gif
1,None,Victreebel,Shiny,https://projectpokemon.org/images/shiny-sprite/victreebel.gif
1,None,Tentacool,Normal,https://projectpokemon.org/images/normal-sprite/tentacool.gif
1,None,Tentacool,Shiny,https://projectpokemon.org/images/shiny-sprite/tentacool.gif
1,None,Tentacruel,Normal,https://projectpokemon.org/images/normal-sprite/tentacruel.gif
1,None,Tentacruel,Shiny,https://projectpokemon.org/images/shiny-sprite/tentacruel.gif
1,None,Geodude,Normal,https://projectpokemon.org/images/normal-sprite/geodude.gif
1,None,Geodude,Shiny,https://projectpokemon.org/images/shiny-sprite/geodude.gif
1,Alola,Geodude,Normal,https://projectpokemon.org/images/normal-sprite/geodude-alola.gif
1,Alola,Geodude,Shiny,https://projectpokemon.org/images/shiny-sprite/geodude-alola.gif
1,None,Graveler,Normal,https://projectpokemon.org/images/normal-sprite/graveler.gif
1,None,Graveler,Shiny,https://projectpokemon.org/images/shiny-sprite/graveler.gif
1,Alola,Graveler,Normal,https://projectpokemon.org/images/normal-sprite/graveler-alola.gif
1,Alola,Graveler,Shiny,https://projectpokemon.org/images/shiny-sprite/graveler-alola.gif
1,None,Golem,Normal,https://projectpokemon.org/images/normal-sprite/golem.gif
1,None,Golem,Shiny,https://projectpokemon.org/images/shiny-sprite/golem.gif
1,Alola,Golem,Normal,https://projectpokemon.org/images/normal-sprite/golem-alola.gif
1,Alola,Golem,Shiny,https://projectpokemon.org/images/shiny-sprite/golem-alola.gif
1,None,Ponyta,Normal,https://projectpokemon.org/images/normal-sprite/ponyta.gif
1,None,Ponyta,Shiny,https://projectpokemon.org/images/shiny-sprite/ponyta.gif
1,None,Rapidash,Normal,https://projectpokemon.org/images/normal-sprite/rapidash.gif
1,None,Rapidash,Shiny,https://projectpokemon.org/images/shiny-sprite/rapidash.gif
1,None,Slowpoke,Normal,https://projectpokemon.org/images/normal-sprite/slowpoke.gif
1,None,Slowpoke,Shiny,https://projectpokemon.org/images/shiny-sprite/slowpoke.gif
1,None,Slowbro,Normal,https://projectpokemon.org/images/normal-sprite/slowbro.gif
1,None,Slowbro,Shiny,https://projectpokemon.org/images/shiny-sprite/slowbro.gif
1,Mega,Slowbro,Normal,https://projectpokemon.org/images/normal-sprite/slowbro-mega.gif
1,Mega,Slowbro,Shiny,https://projectpokemon.org/images/shiny-sprite/slowbro-mega.gif
1,None,Magnemite,Normal,https://projectpokemon.org/images/normal-sprite/magnemite.gif
1,None,Magnemite,Shiny,https://projectpokemon.org/images/shiny-sprite/magnemite.gif
1,None,Magneton,Normal,https://projectpokemon.org/images/normal-sprite/magneton.gif
1,None,Magneton,Shiny,https://projectpokemon.org/images/shiny-sprite/magneton.gif
1,None,Farfetchd,Normal,https://projectpokemon.org/images/normal-sprite/farfetchd.gif
1,None,Farfetchd,Shiny,https://projectpokemon.org/images/shiny-sprite/farfetchd.gif
1,None,Doduo,Normal,https://projectpokemon.org/images/normal-sprite/doduo.gif
1,None,Doduo,Shiny,https://projectpokemon.org/images/shiny-sprite/doduo.gif
1,F,Doduo,Normal,https://projectpokemon.org/images/normal-sprite/doduo-f.gif
1,F,Doduo,Shiny,https://projectpokemon.org/images/shiny-sprite/doduo-f.gif
1,None,Dodrio,Normal,https://projectpokemon.org/images/normal-sprite/dodrio.gif
1,None,Dodrio,Shiny,https://projectpokemon.org/images/shiny-sprite/dodrio.gif
1,F,Dodrio,Normal,https://projectpokemon.org/images/normal-sprite/dodrio-f.gif
1,F,Dodrio,Shiny,https://projectpokemon.org/images/shiny-sprite/dodrio-f.gif
1,None,Seel,Normal,https://projectpokemon.org/images/normal-sprite/seel.gif
1,None,Seel,Shiny,https://projectpokemon.org/images/shiny-sprite/seel.gif
1,None,Dewgong,Normal,https://projectpokemon.org/images/normal-sprite/dewgong.gif
1,None,Dewgong,Shiny,https://projectpokemon.org/images/shiny-sprite/dewgong.gif
1,None,Grimer,Normal,https://projectpokemon.org/images/normal-sprite/grimer.gif
1,None,Grimer,Shiny,https://projectpokemon.org/images/shiny-sprite/grimer.gif
1,Alola,Grimer,Normal,https://projectpokemon.org/images/normal-sprite/grimer-alola.gif
1,Alola,Grimer,Shiny,https://projectpokemon.org/images/shiny-sprite/grimer-alola.gif
1,None,Muk,Normal,https://projectpokemon.org/images/normal-sprite/muk.gif
1,None,Muk,Shiny,https://projectpokemon.org/images/shiny-sprite/muk.gif
1,Alola,Muk,Normal,https://projectpokemon.org/images/normal-sprite/muk-alola.gif
1,Alola,Muk,Shiny,https://projectpokemon.org/images/shiny-sprite/muk-alola.gif
1,None,Shellder,Normal,https://projectpokemon.org/images/normal-sprite/shellder.gif
1,None,Shellder,Shiny,https://projectpokemon.org/images/shiny-sprite/shellder.gif
1,None,Cloyster,Normal,https://projectpokemon.org/images/normal-sprite/cloyster.gif
1,None,Cloyster,Shiny,https://projectpokemon.org/images/shiny-sprite/cloyster.gif
1,None,Gastly,Normal,https://projectpokemon.org/images/normal-sprite/gastly.gif
1,None,Gastly,Shiny,https://projectpokemon.org/images/shiny-sprite/gastly.gif
1,None,Haunter,Normal,https://projectpokemon.org/images/normal-sprite/haunter.gif
1,None,Haunter,Shiny,https://projectpokemon.org/images/shiny-sprite/haunter.gif
1,None,Gengar,Normal,https://projectpokemon.org/images/normal-sprite/gengar.gif
1,None,Gengar,Shiny,https://projectpokemon.org/images/shiny-sprite/gengar.gif
1,Mega,Gengar,Normal,https://projectpokemon.org/images/normal-sprite/gengar-mega.gif
1,Mega,Gengar,Shiny,https://projectpokemon.org/images/shiny-sprite/gengar-mega.gif
1,None,Onix,Normal,https://projectpokemon.org/images/normal-sprite/onix.gif
1,None,Onix,Shiny,https://projectpokemon.org/images/shiny-sprite/onix.gif
1,None,Drowzee,Normal,https://projectpokemon.org/images/normal-sprite/drowzee.gif
1,None,Drowzee,Shiny,https://projectpokemon.org/images/shiny-sprite/drowzee.gif
1,None,Hypno,Normal,https://projectpokemon.org/images/normal-sprite/hypno.gif
1,None,Hypno,Shiny,https://projectpokemon.org/images/shiny-sprite/hypno.gif
1,F,Hypno,Normal,https://projectpokemon.org/images/normal-sprite/hypno-f.gif
1,F,Hypno,Shiny,https://projectpokemon.org/images/shiny-sprite/hypno-f.gif
1,None,Krabby,Normal,https://projectpokemon.org/images/normal-sprite/krabby.gif
1,None,Krabby,Shiny,https://projectpokemon.org/images/shiny-sprite/krabby.gif
1,None,Kingler,Normal,https://projectpokemon.org/images/normal-sprite/kingler.gif
1,None,Kingler,Shiny,https://projectpokemon.org/images/shiny-sprite/kingler.gif
1,None,Voltorb,Normal,https://projectpokemon.org/images/normal-sprite/voltorb.gif
1,None,Voltorb,Shiny,https://projectpokemon.org/images/shiny-sprite/voltorb.gif
1,None,Electrode,Normal,https://projectpokemon.org/images/normal-sprite/electrode.gif
1,None,Electrode,Shiny,https://projectpokemon.org/images/shiny-sprite/electrode.gif
1,None,Exeggcute,Normal,https://projectpokemon.org/images/normal-sprite/exeggcute.gif
1,None,Exeggcute,Shiny,https://projectpokemon.org/images/shiny-sprite/exeggcute.gif
1,None,Exeggutor,Normal,https://projectpokemon.org/images/normal-sprite/exeggutor.gif
1,None,Exeggutor,Shiny,https://projectpokemon.org/images/shiny-sprite/exeggutor.gif
1,Alola,Exeggutor,Normal,https://projectpokemon.org/images/normal-sprite/exeggutor-alola.gif
1,Alola,Exeggutor,Shiny,https://projectpokemon.org/images/shiny-sprite/exeggutor-alola.gif
1,None,Cubone,Normal,https://projectpokemon.org/images/normal-sprite/cubone.gif
1,None,Cubone,Shiny,https://projectpokemon.org/images/shiny-sprite/cubone.gif
